"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Instrument_ID","Field_Collection_Type","Field_Collector","Field_Collection_Start_Date_Time","Field_Collection_End_Date_Time","Time_Zone","Field_Collection_Comment","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Matrix","Source","Result_Parameter_Name","Result_Value","Result_Unit","Result_Data_Qualifier","Result_Comment","Derivation_Method","Derivation_Method_Description","Result_Data_Review_Status","Base_Parameter_Name","Base_Result_Method","Base_Result_Method_Description","Base_Measurement_Interval","Time_Basis","Statistical_Basis","Partial_Metric_Flag","Auto_Calculated_Flag","Sample_Size","Expected_Data_Percent","Data_Qualified_Flag","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Calculated_Land_Surface_Elevation_NAVD88_FT","Calculated_Result_Suspect_or_Rejected_Flag","Calculated_Result_Suspect_Code","Calculated_Result_Suspect_Description","Record_Created_On","Calculated_Result_System_ID"
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",11/1/2010 12:00:00 AM,11/30/2010 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:11 AM,605933472
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",12/1/2011 12:00:00 AM,12/31/2011 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","95.4642","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:11 AM,605933475
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",6/1/2011 12:00:00 AM,6/30/2011 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:11 AM,605933492
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",7/1/2010 12:00:00 AM,7/31/2010 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:11 AM,605933505
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2010 12:00:00 AM,9/30/2011 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Water Year Mean)","99.2431","","","","FQI-H-FA-YMEANTSS","Historical Mean value prior to 2013 from the water year's average monthly flow adjusted suspended sediment scores.","Final","Total Suspended Solids","","",,"Water Year","","","Y",12,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:16 AM,605933508
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",4/1/2011 12:00:00 AM,4/30/2011 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:11 AM,605933535
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2009 12:00:00 AM,9/30/2010 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Mean of Minimum 3 Months from Water Year)","84.5337","","","","FQI-H-YMINTSS","Historical Minimum value prior 2013 from the water year's lowest monthly total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",3,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:13 AM,605933544
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2010 12:00:00 AM,9/30/2011 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Mean of Minimum 3 Months from Water Year)","86.7696","","","","FQI-H-YMINTSS","Historical Minimum value prior 2013 from the water year's lowest monthly total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",3,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:13 AM,605933545
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",9/1/2011 12:00:00 AM,9/30/2011 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","85.3263","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:11 AM,605933558
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",8/1/2011 12:00:00 AM,8/31/2011 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:11 AM,605933566
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",2/1/2010 12:00:00 AM,2/28/2010 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:11 AM,605933569
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2011 12:00:00 AM,9/30/2012 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Water Year Mean)","98.4881","","","","FQI-H-YMEANTSS","Historical mean value prior 2013 from the water year's average  total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",12,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:13 AM,605933570
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",4/1/2011 12:00:00 AM,4/30/2011 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","100","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:14 AM,605933572
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",3/1/2010 12:00:00 AM,3/31/2010 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:11 AM,605933583
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",2/1/2011 12:00:00 AM,2/28/2011 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","98.5569","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:14 AM,605933584
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",6/1/2010 12:00:00 AM,6/30/2010 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","97.0667","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:14 AM,605933591
"AMS001","Statewide River and Stream Ambient Monitoring-WY2010 to present (Transitional data that has not yet been QA'd will be found in Statewide River and Stream Ambient Monitoring-WY 2010 to present-2; User Study ID  AMS001-2)","15L050","15L050","SEABECK CR. @ MOUTH","","Measurement","WA Dept of Ecology",1/1/2011 12:00:00 AM,1/31/2011 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","98.4156","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6356494094568,-122.83959661171,,"","","",2/10/2017 5:02:14 AM,605933599
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2005 12:00:00 AM,9/30/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Water Year Mean)","96.6247","","","","FQI-H-FA-YMEANTSS","Historical Mean value prior to 2013 from the water year's average monthly flow adjusted suspended sediment scores.","Final","Total Suspended Solids","","",,"Water Year","","","Y",12,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:16 AM,605840842
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",3/1/2006 12:00:00 AM,3/31/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","99.9506","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:14 AM,605840846
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",11/1/2004 12:00:00 AM,11/30/2004 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605840859
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",9/1/2006 12:00:00 AM,9/30/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","92.9399","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605840871
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2004 12:00:00 AM,9/30/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Water Year Mean)","95.9822","","","","FQI-H-YMEANTSS","Historical mean value prior 2013 from the water year's average  total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",12,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:13 AM,605840876
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",3/1/2008 12:00:00 AM,3/31/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","99.9969","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:14 AM,605840878
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",11/1/2009 12:00:00 AM,11/30/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","90.3439","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605840903
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",4/1/2006 12:00:00 AM,4/30/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605840911
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",5/1/2007 12:00:00 AM,5/31/2007 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605840925
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2006 12:00:00 AM,10/31/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","92.9399","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605840976
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",8/1/2006 12:00:00 AM,8/31/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841018
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2006 12:00:00 AM,9/30/2007 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Water Year Mean)","98.0684","","","","FQI-H-YMEANTSS","Historical mean value prior 2013 from the water year's average  total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",12,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:13 AM,605841020
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2004 12:00:00 AM,9/30/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Water Year Mean)","98.0562","","","","FQI-H-FA-YMEANTSS","Historical Mean value prior to 2013 from the water year's average monthly flow adjusted suspended sediment scores.","Final","Total Suspended Solids","","",,"Water Year","","","Y",12,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:16 AM,605841025
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2004 12:00:00 AM,9/30/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Mean of Minimum 3 Months from Water Year)","88.8645","","","","FQI-H-YMINTSS","Historical Minimum value prior 2013 from the water year's lowest monthly total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",3,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:13 AM,605841050
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2005 12:00:00 AM,9/30/2006 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Mean of Minimum 3 Months from Water Year)","95.4357","","","","FQI-H-YMINTSS","Historical Minimum value prior 2013 from the water year's lowest monthly total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",3,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:13 AM,605841051
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2006 12:00:00 AM,9/30/2007 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Mean of Minimum 3 Months from Water Year)","92.3441","","","","FQI-H-YMINTSS","Historical Minimum value prior 2013 from the water year's lowest monthly total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",3,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:13 AM,605841052
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2007 12:00:00 AM,9/30/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Mean of Minimum 3 Months from Water Year)","95.3641","","","","FQI-H-YMINTSS","Historical Minimum value prior 2013 from the water year's lowest monthly total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",3,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:13 AM,605841053
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",10/1/2008 12:00:00 AM,9/30/2009 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Mean of Minimum 3 Months from Water Year)","94.4536","","","","FQI-H-YMINTSS","Historical Minimum value prior 2013 from the water year's lowest monthly total suspended solids score.","Final","Total Suspended Solids","","",,"Water Year","","","Y",3,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:13 AM,605841054
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",2/1/2008 12:00:00 AM,2/29/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841063
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",6/1/2007 12:00:00 AM,6/30/2007 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","100","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:14 AM,605841074
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",6/1/2008 12:00:00 AM,6/30/2008 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841077
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",2/1/2005 12:00:00 AM,2/28/2005 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Flow Adjusted, Monthly)","93.3089","","","","FQI-H-FA-MTSS","Calculated from a regression of historical prior 2013 of monthly total suspended sediment  scores and flow values.  Median flow is then fed back into the regression formula and residuals are added to that value.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:14 AM,605841083
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","15F050","15F050","BIG BEEF CR @ MOUTH","","Measurement","WA Dept of Ecology",7/1/2007 12:00:00 AM,7/31/2007 12:00:00 AM,"","","",,,"","Water","Fresh/Surface Water","Freshwater Quality Index, Total Suspended Solids (Monthly)","100","","","","FQI-H-MTSS","Historical suspend solids results prior to 2013 calculated from a quadratic formula that depends on the location's attributes, such as ecoregion, aquatic life use, and recreation use.","Final","Total Suspended Solids","","",,"Monthly","","","Y",,,"",47.6503708804558,-122.783486699794,,"","","",2/10/2017 5:02:11 AM,605841091
