"Location_ID","Location_Name","Location_Setting","Location_Description","Ecology_Facility_Site_ID","Is_Location_a_Well","Address","City","State","Zip_Code","County","Watershed_WRIA","Ecology_Region","US_Congressional_District","State_Legislative_District","NHD_Reach_Code","NHD_Reach_Measure","NHD_Edit_Date","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Horizontal_Coordinates_Represent","Horizontal_Coordinate_Accuracy","Horizontal_Coordinate_Collection_Method","Paper_Map_Scale","Township_Number","Township_Direction","Range_Number","Range_Direction","Section_Number","Quarter_Section_Township_Range","Quarter_Quarter_Section_Township_Range","Elevation_of","Elevation","Elevation_Units","Elevation_Datum","Elevation_Accuracy","Elevation_Collecton_Method","Sediment_Elevation_Elevation_Reference","Location_Suspect_or_Rejected_Flag","Location_Suspect_Code","Location_Suspect_Description","Location_ID_Alias","Associated_Study_ID","Record_Created_On","Location_System_ID"
"LM2","LITTLE MINTER CREEK (LM2)","Stream or River","NEAR 94TH AVE NW  150TH STREET NW",,"N","","","WA","","PIERCE","Kitsap","Southwest Regional Office",6,26,"",,,47.393874,-122.66303,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",22,"N",1,"E",15,"SE","NW","",,"","","","","","","","","","BEDI0004",2/3/1999 12:00:00 AM,4140830
"M4","MINTER CREEK (M4)","Stream or River","NEAR 118TH AVE  144TH ST NW",,"N","","","WA","","PIERCE","Kitsap","Southwest Regional Office",6,26,"",,,47.388622,-122.695498,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",22,"N",1,"E",20,"NE","NE","",,"","","","","","","","","","BEDI0004",2/3/1999 12:00:00 AM,7570830
"M5","MINTER CREEK (M5)","Stream or River","NEAR 118TH AVE  SW COUNTY LINE ROAD",,"N","","","WA","","PIERCE","Kitsap","Southwest Regional Office",6,26,"",,,47.40235,-122.69406,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",22,"N",1,"E",16,"NW","NW","",,"","","","","","","","","","BEDI0004",2/3/1999 12:00:00 AM,8570830
"M6","MINTER CREEK (M6)","Stream or River","NEAR SW PINE ROAD",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"",,,47.41708,-122.681485,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",22,"N",1,"E",9,"NE","NW","",,"","","","","","","","","","BEDI0004",2/3/1999 12:00:00 AM,9570830
"MATRIOTTI","MATRIOTTI CREEK","Stream or River","MATRIOTTI CREEK NEAR MOUTH (IN OLYMPIC GAME PARK - FARTHEST SITE DOWNSTREAM)",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"17110020000151",57.19553,7/9/2015 10:01:20 AM,48.1355182064422,-123.141590886325,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","Not Applicable",31,"N",4,"W",43,"SW","NW","",,"","","","","","","","","","WSTMP02",6/26/2002 12:00:00 AM,1344062
"MBU001","MINTER BAY UPLAND 1","Stream or River","Huge Creek @ 144th St. culvert.",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019000159",4.002,2/26/2012 12:00:00 AM,47.389041,-122.698788,"Discrete monitoring point","+/- 10 ft (3 m)","Computer map - GIS-based","",22,"N",1,"E",17,"SE","SE","",,"","","","","","","","","","G1100202, G1400587, PCSWQD",12/9/2011 8:03:37 AM,14135466
"MBU003","MINTER BAY UPLAND 3","Stream or River","Minter Creek Tributary @ 118th just north of KPH; large metal culvert.",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019012973",22.742,2/26/2012 12:00:00 AM,47.381468,-122.694877,"Discrete monitoring point","+/- 10 ft (3 m)","Computer map - GIS-based","",22,"N",1,"E",20,"SE","NE","",,"","","","","","","","","","G1100202, G1400587, PCSWQD",12/9/2011 8:03:38 AM,83127383
"MBU004","MINTER BAY UPLAND 4","Stream or River","Minter Creek @ Creviston Dr.; south of road.",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019012977",6.165,2/26/2012 12:00:00 AM,47.371279,-122.702518,"Discrete monitoring point","+/- 10 ft (3 m)","Computer map - GIS-based","",22,"N",1,"E",29,"NE","NW","",,"","","","","","","","","","G1100202, PCSWQD",12/9/2011 8:03:39 AM,30959541
"MBU005","MINTER BAY UPLAND 5","Stream or River","Minter Creek above Hatchery; left side of bridge crossing creek to residential homes; sampled when tide influences MBU004.",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019012977",82.825,2/26/2012 12:00:00 AM,47.373212,-122.703086,"Discrete monitoring point","+/- 10 ft (3 m)","Computer map - GIS-based","",22,"N",1,"E",29,"NE","NW","",,"","","","","","","","","","G1100202, G1400587, PCSWQD",12/9/2011 8:03:39 AM,56012938
"MIDSKOK","SKOKOMISH R NR CHURCH DIKE ON VALLEY RD","Stream or River","SKOKOMISH R NR CHURCH DIKE ON VALLEY RD",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"17110017000012",28.8673071823002,2/26/2012 12:00:00 AM,47.3169730826916,-123.222565421762,"near right bank","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",21,"N",4,"W",8,"SW","SE","",,"","","","","","","","","","DBAT0004, KESE0004",1/1/1753 12:00:00 AM,9540760
"MILLER CR","MILLER CR 100 FT UPSTREAM OF MOUTH","Stream or River","Upstream of SR 101 bridge crossing",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"17110018000653",1.59345,2/26/2012 12:00:00 AM,47.429473,-123.125025,"Discrete monitoring point","+/- 40 ft (12 m)","Unknown","Unknown",22,"N",4,"W",1,"NE","NE","",,"","","","","","","","","","G0300126",11/16/2006 9:49:26 AM,87246144
"MISKI11","MISSION (KITSAP) 1","Lake, Pond, or Reservoir","APPROX. DEEPEST PART OF LAKE USUALLY",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,35,"",,,47.5325,-122.83,"Discrete monitoring point","+/- 250 ft (76 m)","GPS real time survey-grade (kinematic)","Not Applicable",24,"N",1,"W",32,"NE","NW","",516,"FT","Unknown","Unknown","Paper map interpolation","Mean sea level (MSL)","","","","","AMS002",1/1/1753 12:00:00 AM,2070351
"MISSION CR","MISSION CREEK @ MOUTH","Stream or River","Upstream of saltwater influence in Belfair State Park",,"N","","","WA","","MASON","Kitsap","Southwest Regional Office",6,35,"17110018000246",6.10327821688541,2/26/2012 12:00:00 AM,47.4314102764038,-122.876132280353,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","Unknown",22,"N",2,"W",1,"NW","NE","",,"","","","","","","","","","G0000106",5/16/2005 4:36:35 PM,53234502
"MULBERG CR","MULBERG CREEK @ MOUTH, S OF SR106","Stream or River","South of SR 106, the mouth of culvert under  highway, downstream of concrete fish pond",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"17110018014645",5.1889680136967,2/26/2012 12:00:00 AM,47.3870174230229,-122.926317010749,"Discrete monitoring point","+/- 3 ft (1 m)","GPS consumer unit or unknown (code phase)","Unknown",22,"N",2,"W",22,"NW","NW","",,"","","","","","","","","","G0300126",5/16/2005 4:36:36 PM,73947835
"NCREEK1","NORTH CREEK 1","Stream or River","North Creek upstream and adjacent to Gig Harbor Sportsman Club boundary",,"N","","","WA","","PIERCE","Kitsap","Southwest Regional Office",6,26,"17110019006202",46.454,2/26/2012 12:00:00 AM,47.3496166666667,-122.59835,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","Not Applicable",22,"N",2,"E",31,"SE","NW","",,"","","","","","","","","","BERA0007, SGOL009",11/25/2008 2:01:48 PM,15589293
"NCREEK2","NORTH CREEK 2","Stream or River","North Creek downstream and adjacent to Gig Harbor Sportsman Club boundary",,"N","","","WA","","PIERCE","Kitsap","Southwest Regional Office",6,26,"17110019006202",21.1608612485758,2/26/2012 12:00:00 AM,47.346735,-122.600045,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",22,"N",2,"E",31,"SW","SE","",,"","","","","","","","","","BERA0007, SGOL009",11/25/2008 2:01:48 PM,57350147
"NCREEK3","NORTH CREEK 3","Stream or River","North Creek at Burnham Road",,"N","","","WA","","PIERCE","Kitsap","Southwest Regional Office",6,26,"17110019006202",7.74095296196952,2/26/2012 12:00:00 AM,47.3452,-122.600983333333,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","Not Applicable",21,"N",2,"E",6,"NW","NE","",,"","","","","","","","","","SGOL009",11/25/2008 2:01:48 PM,52363380
"NF OSO","NF STILLAGUAMISH RV @ OSO","Stream or River","Sampling location near Whitman Road crossing (RM 17.6)",,"N","","","WA","","JEFFERSON","Quilcence-Snow","Southwest Regional Office",6,24,"",,,48.272031,-122.887505,"Unknown","+/- 40 ft (12 m)","Computer map - GIS-based","1:20,001 - 1:25,000",,"",,"",,"","","",,"","","","","","","","","","TAX91050",9/28/2006 3:08:17 PM,17094498
"NFSKOK","N F SKOKOMISH R AT LOG RD WET CROSSING","Stream or River","N F SKOKOMISH R AT LOG RD WET CROSSING",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.3537048156712,-123.23359951596,"near left bank","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",22,"N",4,"W",31,"NE","SE","",,"","","","","","","","","","KESE0004",1/1/1753 12:00:00 AM,7153401
"NONAME1","NONAME1 CR NR STA SKOK106B","Stream or River","SMALL CR NR STA SKOK106B",,"N","","","WA","","MASON","Skokomish-Dosewallips","Southwest Regional Office",6,35,"",,,47.3191519804518,-123.139235137957,"stream center","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",21,"N",4,"W",12,"SW","","",,"","","","","","","","","","KESE0004",1/1/1753 12:00:00 AM,194870
"OAK DEE 0","NEAR MOUTH OF DEER CREEK","Stream or River","Located mid-channel",,"N","","","WA","","MASON","Kennedy-Goldsborough","Southwest Regional Office",6,35,"17110019000196",3.65,2/26/2012 12:00:00 AM,47.2607676938416,-123.009025221092,"stream center","+/- 10 ft (3 m)","GPS consumer unit or unknown (code phase)","Not Applicable",21,"N",3,"W",36,"SW","SE","",,"","","","","","","","","","AAHM0003, NMat0003",12/2/2005 10:27:49 AM,8934181
"P1","PURDY CREEK (P1)","Stream or River","NEAR BURLEY LAGOON",,"N","","","WA","","PIERCE","Kitsap","Southwest Regional Office",6,26,"",,,47.388641,-122.625613,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",22,"N",1,"E",24,"NW","NE","",,"","","","","","","","","","BEDI0004",2/3/1999 12:00:00 AM,6550830
"P2","PURDY CREEK (P2)","Stream or River","NEAR 160TH STREET",,"N","","","WA","","PIERCE","Kitsap","Southwest Regional Office",6,26,"",,,47.40244,-122.615985,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",22,"N",1,"E",13,"NE","NW","",,"","","","","","","","","","BEDI0004",2/3/1999 12:00:00 AM,7550830
"P3","PURDY CREEK (P3)","Stream or River","NEAR NELSON ROAD",,"N","","","WA","","KITSAP","Kitsap","Northwest Regional Office",6,26,"",,,47.416759,-122.606182,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",22,"N",2,"E",7,"NW","NW","",,"","","","","","","","","","BEDI0004",2/3/1999 12:00:00 AM,8550830
"PA_LF_SEEP-A","Port Angeles Landfill Seep-A","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Seep on the beach adjacent to the Port Angeles Landfill",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.13375,-123.51902,"Discrete monitoring point","Unknown","GPS consumer unit or unknown (code phase)","Not Applicable",,"",,"",,"","","",,"","","","","","","","","","SGOL010",2/5/2010 4:07:03 PM,76603623
"PA_LF_SEEP-B","Port Angeles Landfill Seep-B","Source (industrial, agricultural, stormwater, or other discharge or lagoon)","Seep on the beach adjacent to the Port Angeles Landfill",,"N","","","WA","","CLALLAM","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1337995931419,-123.519188713961,"Discrete monitoring point","Unknown","Computer map - GIS-based","1:24,000",,"",,"",,"","","",,"","","","","","","","","","SGOL010",2/5/2010 4:11:00 PM,47125387
"PALF351-MW5","PORT ANGELES 351-COMPLIANT LANDFILL MW5","Land","Approximately 65 feet south of 351 Landfill Cell 3",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1276387168128,-123.518280360482,"Discrete monitoring point","+/- 40 ft (12 m)","Paper map interpolation","1:25,000",30,"N",7,"W",1,"NW","NE","Top of Well Casing",,"","","","","","","","","","PALF351",1/25/2016 4:39:24 PM,100036511
"PALF351-MW6","PORT ANGELES 351-COMPLIANT LANDFILL MW6","Land","western edge of building near northern edge of 351 Landfill Cell 1",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1307255984215,-123.518227231228,"Discrete monitoring point","+/- 40 ft (12 m)","Paper map interpolation","1:25,000",31,"N",7,"W",36,"SW","SE","Top of Well Casing",,"","","","","","","","","","PALF351",1/25/2016 4:39:24 PM,100036512
"PALF351-MW7","PORT ANGELES 351-COMPLIANT LANDFILL MW7","Land","250 ft. west of eastern property boundary along northern edge of 351 Landfill Cell 1",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1305109109932,-123.517178362778,"Discrete monitoring point","+/- 40 ft (12 m)","Paper map interpolation","1:25,000",31,"N",7,"W",36,"SW","SE","Top of Well Casing",,"","","","","","","","","","PALF351",1/25/2016 4:39:25 PM,100036513
"PALF351-MW8","PORT ANGELES 351-COMPLIANT LANDFILL MW8","Land","Across the road from NE corner of 351 Landfill Cell 1",,"Y","","","WA","","Clallam","Elwah-Dungeness","Southwest Regional Office",6,24,"",,,48.1302609728214,-123.516402780977,"Discrete monitoring point","+/- 40 ft (12 m)","Paper map interpolation","1:25,000",31,"N",7,"W",36,"SW","SE","Top of Well Casing",,"","","","","","","","","","PALF351",1/25/2016 4:39:25 PM,100036514
"PC AMB MS016","Pierce Co. Ambient Site @ ArtondaleCreek","Stream or River","Artondale Creek at private lot south (downstream) of intersection of Artondale Dr NW and 62nd Ave NW.",,"N","6222 Artondale Dr NW","Gig Harbor","WA","98335","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019000706",27.32738,2/26/2012 8:04:00 PM,47.30037881,-122.6228314,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:19 PM,100046911
"PC AMB MS017","Pierce Co. Ambient Site @ McCormickCreek","Stream or River","McCormick Creek at Burnham Dr NW.",,"N","11505 Burnham Dr NW","Gig Harbor","WA","98332","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019000676",89.6684,2/26/2012 8:07:24 PM,47.36182496,-122.6172028,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:23 PM,100046912
"PC AMB MS050","Pierce Co. Ambient Site @ Ray Nash Creek","Stream or River","Ray Nash Creek at intersection of Ray Nash Dr NW, Whitmore Dr NW and 67th St Ct NW, downstream of confluence with Marc Dickson Creek.",,"N","6714 Ray Nash Dr NW","Gig Harbor","WA","98335","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019013059",84.40428,2/26/2012 8:09:25 PM,47.318657,-122.659102,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:23 PM,100046913
"PC AMB MS051","Pierce Co. Ambient Site @ Nelyaly Creek","Stream or River","Nelyaly Creek at 82nd Ave NW (aka David Day Dr NW), downstream of culvert discharge point on southbound side of road.",,"N","8969 82nd Ave NW","Gig Harbor","WA","98332","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019013046",18.83224,2/26/2012 8:07:21 PM,47.3427337,-122.6477715,"Discrete monitoring point","+/- 40 ft (12 m)","Computer map - GIS-based","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:24 PM,100046915
"PC AMB MS052","Pierce Co. Ambient Site @ Rosedale Creek","Stream or River","Rosedale Creek near intersection of Rosdedale St NW and Ray Nash Dr NW, just upstream of outlet to Puget Sound.",,"N","8277 Rosedale St NW","Gig Harbor","WA","98335","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019006128",1.13576,2/26/2012 8:03:47 PM,47.3300206,-122.6499616,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:23 PM,100046914
"PC AMB MS064","Pierce Co. Ambient Site @ Herron Creek","Stream or River","Herron Creek @ 202nd Ave KP N, downstream of road crossing.",,"N","202nd Ave KP N","Lakebay","WA","98349","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019013023",73.13923,2/26/2012 8:03:45 PM,47.2710668,-122.8059425,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:24 PM,100046916
"PC AMB MS067","Pierce Co. Ambient Site @ Rocky Creek","Stream or River","Rocky Creek @ 186th Ave KP N, downstream of bridge crossing.",,"N","186th Ave KP N","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019000168",60.34474,2/26/2012 8:05:42 PM,47.38238,-122.783258,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:24 PM,100046917
"PC AMB MS072","Pierce Co. Ambient Site @ MarkDicksonCr","Stream or River","Mark Dickson Creek @ Whitemore Dr NW.",,"N","6873 Whitmore Dr NW","Gig Harbor","WA","98335","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019006237",2.4436,2/26/2012 8:08:44 PM,47.318065,-122.657442,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202, G1400587",8/22/2016 3:55:25 PM,100046918
"PC RTG MS124A","Pierce Co. RaiseTheGrade @ MinterCreek01","Stream or River","Minter Creek @ northernmost border of Hupp Springs property.",,"N","12204 141st St Ct KP N","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019000157",93.2666,2/26/2012 8:08:52 PM,47.38625384,-122.6983801,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202",8/22/2016 3:55:25 PM,100046919
"PC RTG MS124B","Pierce Co. RaiseTheGrade @ MinterCreek02","Stream or River","Minter Creek @ southernmost border of Hupp Springs property.",,"N","12303 Washington 302","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019000157",30.06052,2/26/2012 8:08:52 PM,47.38287711,-122.7005944,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202",8/22/2016 3:55:25 PM,100046920
"PC RTG MS124C","Pierce Co. RaiseTheGrade @ MinterCreek04","Stream or River","Minter Creek @ northernmost border of Minter Creek hatchery.",,"N","12903 127th Ave KP N","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019013417",28.54162,2/26/2012 8:07:57 PM,47.37432705,-122.7032993,"Discrete monitoring point","+/- 40 ft (12 m)","GPS consumer unit or unknown (code phase)","",,"",,"",,"","","",,"","","","","","","","","","G1100202",8/22/2016 3:55:25 PM,100046921
"PC RTG MS124E","Pierce Co. RaiseTheGrade @ MinterCreek06","Stream or River","Minter Creek north of intersection of 118th Ave NW and 148th St NW.",,"N","11713 149th St NW","Gig Harbor","WA","98329","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019000158",17.03611,2/26/2012 8:03:59 PM,47.39386,-122.69472,"Discrete monitoring point","+/- 40 ft (12 m)","Computer map - GIS-based","",,"",,"",,"","","",,"","","","","","","","","","G1100202",8/22/2016 3:55:26 PM,100046922
"PHIMA11","PHILLIPS (MASON) 1","Lake, Pond, or Reservoir","APPROX. DEEPEST PART OF LAKE USUALLY",,"N","","","WA","","Mason","Kennedy-Goldsborough","Southwest Regional Office",6,35,"17110019001186",,5/10/2007 12:51:08 AM,47.252,-122.9595,"Discrete monitoring point","+/- 250 ft (76 m)","GPS real time survey-grade (kinematic)","Not Applicable",20,"N",2,"W",5,"NE","SW","",188,"FT","Unknown","Unknown","Paper map interpolation","Mean sea level (MSL)","","","","","AMS002",1/1/1753 12:00:00 AM,9371351
"PIE","PIERRE CREEK","Stream or River","ABOUT 80M UPSTREAM OF BEACH OFF OF OYSTER BAY RD",,"N","","","WA","","THURSTON","Kennedy-Goldsborough","Southwest Regional Office",10,35,"",,,47.1048975117233,-123.04200972856,"Discrete monitoring point","+/- 100 ft (30 m)","Computer map - GIS-based","1:24,000",19,"N",3,"W",27,"SE","NW","",,"","","","","","","","","","DBAT0002",7/17/2002 12:00:00 AM,3263071
"PIELORES_OUT","WAR044002_PIELORES","Stream or River","Low Density Residential site near Lake Sylvia. Monitoring location is 400 feet to the northeast of the corner of 81st Street Avenue NW and 68th Street Court NW.",,"N","","","WA","","Pierce","Kitsap","Southwest Regional Office",6,26,"17110019006269",37.32,2/26/2012 12:00:00 AM,47.320649,-122.645841,"Discrete monitoring point","+/- 10 ft (3 m)","GPS consumer unit or unknown (code phase)","",21,"N",1,"E",11,"SW","NE","",,"","","","","","","","","","WAR044002_S8D",6/28/2013 4:43:44 PM,90436625
