Name,Status,Id,Cost,Start,End,Organization,Lat,Lon,URL
MSRF Chewuch Diversion,Completed,02-LCH-2005-2,149381,2005-10-10T00:00:00,2007-10-31T00:00:00,Upper Columbia (LE),48.48358889,-120.1830177,http://waconnect.paladinpanoramic.com/project/290/13282
MSRF Early Winters Creek Dike Removal,Completed,02-LOS-2002-1,168859,2002-06-01T00:00:00,2006-07-30T00:00:00,Upper Columbia (LE),48.59945606,-120.4414592,http://waconnect.paladinpanoramic.com/project/290/13323
MSRF Elbow Coulee Phase II Rt/Lf Bank,Completed,02-LTW-2012-3,0,2012-12-01T00:00:00,2013-12-31T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/17651
MSRF Elbow Coulee River Restoration,Completed,02-LTW-2005-1,54060.76,2005-05-05T00:00:00,2008-12-31T00:00:00,Upper Columbia (LE),48.37809082,-120.2325658,http://waconnect.paladinpanoramic.com/project/290/13322
MSRF Fender Mill Floodplain Restoration,Completed,02-UMR-2007-1,2693249,2007-03-01T00:00:00,2010-10-31T00:00:00,Upper Columbia (LE),48.54258572,-120.3213871,http://waconnect.paladinpanoramic.com/project/290/13321
MSRF Fulton Dam - Barrier Removal,Completed,02-LCH-2005-3,543223,2005-05-05T00:00:00,2010-10-10T00:00:00,Upper Columbia (LE),48.48365606,-120.1830186,http://waconnect.paladinpanoramic.com/project/290/13307
MSRF Heath Phase II Install 2 Bridges,Completed,02-UMR-2009-2,80181.85,2009-04-15T00:00:00,2013-12-31T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/13313
MSRF Lower Chewuch Watershed Beaver Restoration,Completed,02-LCH-2012-1,0,2012-04-15T00:00:00,2014-03-31T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/17928
MSRF M2  Whitefish Island,Completed,02-MMR-2012-01,1445000,2011-10-10T00:00:00,2013-11-30T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/17024
MSRF M2 3R Project,Completed,02-MMR-2014-1,220000,2009-01-01T00:00:00,2014-11-30T00:00:00,Upper Columbia (LE),48.4347,-120.1571,http://waconnect.paladinpanoramic.com/project/290/17026
MSRF M2 Bear Creek Complexity,Proposed,02-MMR-2016-002,400000,2016-10-10T00:00:00,2018-10-31T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/17029
MSRF M2 Complexity and Floodplain Restoration III,Conceptual,02-MMR-2016-001,2500000,2016-01-01T00:00:00,2018-12-01T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/17030
MSRF M2 Logjam Island Concept,Conceptual,02-MMR-2019-001,700000,2019-01-01T00:00:00,2020-12-31T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/17028
MSRF M2 WDFW Floodplain Restoration,Completed,02-MMR-2012-09,0,2011-10-10T00:00:00,2013-12-31T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/17025
MSRF Macpherson Side Channel,Completed,02-LCH-2005-4,43629.38,2005-01-01T00:00:00,2013-12-31T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/13315
MSRF Methow Basin Riparian Enhancement Program,Completed,02-02-2008-1,608639,2007-08-20T00:00:00,2009-08-19T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/13320
MSRF Methow River Acquisition turned Restoration 2011 RM 48.9,Completed,02-MMR-2011-5,68800,2011-05-10T00:00:00,2014-12-31T00:00:00,Upper Columbia (LE),48.4437,-120.1617,http://waconnect.paladinpanoramic.com/project/290/17023
MSRF Methow River Bird Island Acquisition,Completed,02-MMR-2010-3,0,2010-05-31T00:00:00,2012-01-31T00:00:00,Upper Columbia (LE),48.44505158,-120.1603335,http://waconnect.paladinpanoramic.com/project/290/16473
MSRF Methow River Risley Acquisition,Completed,02-MMR-2010-2,131890,2010-05-31T00:00:00,2011-08-30T00:00:00,Upper Columbia (LE),48.3692354,-120.1178693,http://waconnect.paladinpanoramic.com/project/290/16475
MSRF Methow Valley Irrigation District (MVID) East Irrigation Diversion,Completed,02-UMR-2006-1,917440,2006-04-01T00:00:00,2010-12-31T00:00:00,Upper Columbia (LE),48.41945513,-120.1423848,http://waconnect.paladinpanoramic.com/project/290/13324
MSRF Middle Methow River Hoffman Acquisition,Completed,02-MMR-2010-1,211429,2010-05-31T00:00:00,2012-08-31T00:00:00,Upper Columbia (LE),48.34913985,-120.1025989,http://waconnect.paladinpanoramic.com/project/290/16474
MSRF Middle Methow Sugar Dike Reach Implementation,Active,02-MMR-2011-2,600000,2010-01-01T00:00:00,2018-12-01T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/16995
MSRF Operskalski,Completed,02-BVC-2008-1,31588.92,2008-05-31T00:00:00,2013-12-31T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/13334
MSRF Pete Creek,Completed,02-LCH-2008-1,60137.94,2008-05-31T00:00:00,2013-12-31T00:00:00,Upper Columbia (LE),48.51738787,-120.1872119,http://waconnect.paladinpanoramic.com/project/290/13338
MSRF Poorman Creek Barrier Removal,Completed,02-LTW-2008-1,106805.5,2008-05-31T00:00:00,2013-12-31T00:00:00,Upper Columbia (LE),48.3673859,-120.2009733,http://waconnect.paladinpanoramic.com/project/290/13325
MSRF Sletten and Green Habitat Complexity Projects,Completed,02-UMR-2009-3,30000,2009-05-31T00:00:00,2009-10-30T00:00:00,Upper Columbia (LE),48.5017572,-120.2713923,http://waconnect.paladinpanoramic.com/project/290/13335
MSRF Twisp Right Bank,Completed,02-LTW-2005-5,77139.9,2005-01-01T00:00:00,2013-12-31T00:00:00,Upper Columbia (LE),48.3697,-120.143,http://waconnect.paladinpanoramic.com/project/290/5425
MSRF Twisp River Conservation Acquisition,Completed,02-LTW-2006-1,200835,2006-04-01T00:00:00,2006-12-31T00:00:00,Upper Columbia (LE),48.3664,-120.1337,http://waconnect.paladinpanoramic.com/project/290/13341
MSRF Twisp River Conservation Acquisition 2,Completed,02-LTW-2008-2,481579,2008-11-25T00:00:00,2009-11-25T00:00:00,Upper Columbia (LE),48.36757344,-120.1340393,http://waconnect.paladinpanoramic.com/project/290/10301
MSRF Upper Beaver Creek Habitat Improvement Project,Completed,02-BVC-2005-3,740000,2005-05-05T00:00:00,2013-12-31T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/13332
MSRF-MC Poorman Creek Wetland Habitat,Completed,02-LTW-2012-2,423000,2012-06-01T00:00:00,2015-12-31T00:00:00,Upper Columbia (LE),48.3684,-120.2001,http://waconnect.paladinpanoramic.com/project/290/17650
Muck Creek Basin Projects,Conceptual,11-MUCK-L2-01,268500,2010-03-09T00:00:00,2020-12-31T00:00:00,Nisqually River Salmon Recovery (LE),0,0,http://waconnect.paladinpanoramic.com/project/220/14542
Muck Creek Enhancement at Exeter Springs,Completed,11-MUCK-2001,0,2001-01-01T00:00:00,2011-12-31T00:00:00,Nisqually River Salmon Recovery (LE),0,0,http://waconnect.paladinpanoramic.com/project/220/80900
Muck Creek Hydrology Study,Conceptual,11-MUCK-1005,200000,0001-01-01T00:00:00,0001-01-01T00:00:00,Nisqually River Salmon Recovery (LE),0,0,http://waconnect.paladinpanoramic.com/project/220/60340
Muck Creek Reed Canary Grass Control Strategies Study,Completed,11-MUCK-1007,100000,2014-01-01T00:00:00,2016-12-31T00:00:00,Nisqually River Salmon Recovery (LE),0,0,http://waconnect.paladinpanoramic.com/project/220/80904
Muck Creek Restoration:  Last Piece of the Puzzle,Completed,11-MUCK-2004,38200,2003-08-01T00:00:00,2004-12-31T00:00:00,Nisqually River Salmon Recovery (LE),0,0,http://waconnect.paladinpanoramic.com/project/220/80903
Muck Creek Riparian Assessment,Completed,11-MUCK-2005,0,2002-01-01T00:00:00,2002-12-31T00:00:00,Nisqually River Salmon Recovery (LE),0,0,http://waconnect.paladinpanoramic.com/project/220/80905
Muck Creek Spawning Chanel Construction,Completed,11-MUCK-2002,0,2001-01-01T00:00:00,2001-12-31T00:00:00,Nisqually River Salmon Recovery (LE),0,0,http://waconnect.paladinpanoramic.com/project/220/80901
Muck Lake Salmon Habitat Restoration,Completed,11-MUCK-2003,120000,2000-03-01T00:00:00,2003-12-31T00:00:00,Nisqually River Salmon Recovery (LE),0,0,http://waconnect.paladinpanoramic.com/project/220/80902
Mud Bay Shoreline Softening Feasibility,Completed,04-1657,0,2005-02-01T00:00:00,2007-05-31T00:00:00,San Juan County - WRIA2 (LE),48.44779592,-122.8425811,http://waconnect.paladinpanoramic.com/project/190/11109
Mud Creek on-farm efficiency project,Completed,32-WW-MC,288964,2000-01-01T00:00:00,2004-12-31T00:00:00,Snake River Salmon Recovery Board (LE),0,0,http://waconnect.paladinpanoramic.com/project/320/15825
Mud Creek Reconnection to Dry Creek,Conceptual,32-00176,0,2009-01-01T00:00:00,2011-06-06T00:00:00,Snake River Salmon Recovery Board (LE),46.09385998,-118.4812971,http://waconnect.paladinpanoramic.com/project/320/3579
Mud Moutain Dam Mortality Study,Conceptual,10-Monitoring-05,250000,2009-01-01T00:00:00,2011-12-31T00:00:00,Pierce County (LE),0,0,http://waconnect.paladinpanoramic.com/project/230/13038
Muddy-Clear Design,Conceptual,15-1128,110000,0001-01-01T00:00:00,0001-01-01T00:00:00,Lower Columbia Fish Recovery Board (LE),0,0,http://waconnect.paladinpanoramic.com/project/140/40021
Mukilteo Lighthouse Park beach and riparian enhancement,Conceptual,M219,0,0001-01-01T00:00:00,0001-01-01T00:00:00,WRIA 8 (LE),47.94852816,-122.3057388,http://waconnect.paladinpanoramic.com/project/240/4755
Mukilteo Riparian Vegetation Enhancement,Conceptual,M218,0,0001-01-01T00:00:00,0001-01-01T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/4754
Mule and Dry,Proposed,5.5,0,2008-03-24T00:00:00,2023-03-24T00:00:00,Yakima Basin Fish and Wildlife (LE),0,0,http://waconnect.paladinpanoramic.com/project/300/10691
Multi-species Monitoring,Conceptual,11-Monitoring-L2-03,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Nisqually River Salmon Recovery (LE),0,0,http://waconnect.paladinpanoramic.com/project/220/60358
Multi-Watershed Instream Projects,Proposed,18-06,0,2014-12-15T19:18:36,2014-12-15T19:18:36,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/39824
Multiple Areas - Countywide Projects,Active,06-CW-32-,0,1999-01-01T00:00:00,2015-12-30T00:00:00,WRIA 6 - Island County (LE),0,0,http://waconnect.paladinpanoramic.com/project/200/2412
Multiple Inlets,Active,03,391000,2001-03-01T00:00:00,2008-05-30T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/17143
Multiple Inlets,Completed,03,0,2001-03-01T00:00:00,0001-01-01T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/17146
Multiple Inlets,Active,03,772507.38,2001-03-01T00:00:00,2008-05-30T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/16984
Multiple Inlets,Conceptual,03,15000,2001-03-01T00:00:00,2008-05-30T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/17145
Multiple Inlets,Active,03,400000,2001-03-01T00:00:00,2008-05-30T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/15772
Multiple Tributaries,Conceptual,03-01,150000,2001-03-01T00:00:00,2003-12-31T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/15773
Multiple Tributaries,Conceptual,04-09,100000,2008-05-31T00:00:00,2011-05-31T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/15786
Multiple Tributaries,Active,03-01,316000,2001-03-01T00:00:00,2011-05-31T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/15775
Multiple Tributaries,Active,05-01,327807.38,1999-01-01T00:00:00,2010-12-31T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/15778
Multispecies Nisqually Salmon Plan,Conceptual,11-MISC-1030,150000,2017-01-01T00:00:00,2020-12-31T00:00:00,Nisqually River Salmon Recovery (LE),0,0,http://waconnect.paladinpanoramic.com/project/220/60380
Municipal,Active,06-LU-04-,0,1999-01-01T00:00:00,2015-12-30T00:00:00,WRIA 6 - Island County (LE),0,0,http://waconnect.paladinpanoramic.com/project/200/2570
Munter-Elmer Bulkhead Removal Project,Completed,NK Munter,150000,2012-01-02T00:00:00,2015-10-23T00:00:00,West Sound Watersheds Council (LE),47.7713,-122.4794,http://waconnect.paladinpanoramic.com/project/210/40186
Murden Cove Protection and Restoration,Conceptual,NK BI,200000,0001-01-01T00:00:00,0001-01-01T00:00:00,West Sound Watersheds Council (LE),47.6502,-122.5195,http://waconnect.paladinpanoramic.com/project/210/39967
Murden Cove Restoration Phase I,Proposed,17-1037,33750,2017-07-01T00:00:00,2019-07-31T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/80951
Murray Creek Fish Passage Project,Completed,SKL,38940,2001-01-01T00:00:00,2003-12-30T00:00:00,Skagit Watershed Council (LE),48.4099,-122.2239,http://waconnect.paladinpanoramic.com/project/280/18094
Murray Creek Restoration and Protection,Conceptual,11-TRIB-L2-08,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Nisqually River Salmon Recovery (LE),0,0,http://waconnect.paladinpanoramic.com/project/220/81021
Mutual value of dock alternatives-Lake Sammamish,Proposed,I735,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8184
Myers- Trib to Blackjack Creek  R11,Completed,SK Blackjack 12-1945,125473,2013-09-01T00:00:00,2015-02-17T00:00:00,West Sound Watersheds Council (LE),47.4701,-122.653,http://waconnect.paladinpanoramic.com/project/210/29531
"Myrtle Edwards Park Habitat Rehabilitation, NS-2",Proposed,09-NS-002,2500000,2010-12-01T00:00:00,2015-12-31T00:00:00,Green/Duwamish Watershed - WRIA 9 (LE),47.62572544,-122.3725097,http://waconnect.paladinpanoramic.com/project/250/8667
N F Stillaguamish ELJ Project III,Active,05-0949,600000,2013-03-18T00:00:00,2015-09-01T00:00:00,Stillaguamish (LE),48.2785,-121.8118,http://waconnect.paladinpanoramic.com/project/270/18404
N Touchet Levee Setback and Habitat Improvement,Dormant,32-00475 (14-1893),0,2014-12-05T00:00:00,2016-12-05T00:00:00,Snake River Salmon Recovery Board (LE),46.2349,-117.8568,http://waconnect.paladinpanoramic.com/project/320/14225
"N. Kitsap Heritage Park, Phase II Acq.(Grover Cr.)",Completed,NK Heritage 10-1297,1416500,2010-12-31T00:00:00,2014-12-31T00:00:00,West Sound Watersheds Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/210/16358
N. Useless Bay Drainage Basins,Active,06-CW-13-,0,1999-01-01T00:00:00,2015-12-30T00:00:00,WRIA 6 - Island County (LE),0,0,http://waconnect.paladinpanoramic.com/project/200/2385
"N7 Naches Levee Flood, Fish, and Outfall Optimization",Proposed,FBD2016N7,1480244,2017-02-01T00:00:00,2020-02-01T00:00:00,Yakima Basin Fish and Wildlife (LE),0,0,http://waconnect.paladinpanoramic.com/project/300/80610
Naches,Active,3.0,1135223,2008-03-24T00:00:00,2023-03-24T00:00:00,Yakima Basin Fish and Wildlife (LE),0,0,http://waconnect.paladinpanoramic.com/project/300/10672
Naches Floodplain &amp; Side Channel Protection,Conceptual,Focus Project 7,5000000,0001-01-01T00:00:00,0001-01-01T00:00:00,Yakima Basin Fish and Wildlife (LE),46.6852,-120.651,http://waconnect.paladinpanoramic.com/project/300/80539
Naches Floodplain &amp; Side Channel Restoration,Conceptual,Focus Project 6,5500000,0001-01-01T00:00:00,0001-01-01T00:00:00,Yakima Basin Fish and Wildlife (LE),46.6848,-120.6509,http://waconnect.paladinpanoramic.com/project/300/80538
Naches Off-Channel Habitat,Proposed,NYCDnaches,400000,2018-02-01T00:00:00,2020-02-01T00:00:00,Yakima Basin Fish and Wildlife (LE),46.7373,-120.7464,http://waconnect.paladinpanoramic.com/project/300/80630
Naches River Floodplain Acquisition,Completed,06-2193,166175,2007-02-15T00:00:00,2009-06-30T00:00:00,Yakima Basin Fish and Wildlife (LE),46.62630331,-120.558626,http://waconnect.paladinpanoramic.com/project/300/3023
Naches River Ramblers Acquisition and Restoration,Active,12-1327,263400,2013-01-01T00:00:00,2016-12-31T00:00:00,Yakima Basin Fish and Wildlife (LE),46.6338,-120.5988,http://waconnect.paladinpanoramic.com/project/300/17823
Naches River Riparian and Side Channel Design,Dormant,13-0012,76392,2014-01-01T00:00:00,2016-06-03T00:00:00,Yakima Basin Fish and Wildlife (LE),0,0,http://waconnect.paladinpanoramic.com/project/300/18692
Naches River Water Treat. Plant Screen,Completed,01-1269,1950000,2002-04-12T00:00:00,2003-07-31T00:00:00,Yakima Basin Fish and Wildlife (LE),46.69916135,-120.6607479,http://waconnect.paladinpanoramic.com/project/300/11291
"Naches Road Decommissioning, Phase 2",Proposed,16-1752,67500,2017-01-02T00:00:00,2020-01-02T00:00:00,Yakima Basin Fish and Wildlife (LE),0,0,http://waconnect.paladinpanoramic.com/project/300/80377
Naneum - Cascade Irrigation District Intersection,Proposed,KCCDnaneumcascade,1000000,2019-02-01T00:00:00,2022-02-01T00:00:00,Yakima Basin Fish and Wildlife (LE),47.0061,-120.4733,http://waconnect.paladinpanoramic.com/project/300/80657
Naneum and Coleman Passage Barriers,Conceptual,Focus Project 22,5000000,0001-01-01T00:00:00,0001-01-01T00:00:00,Yakima Basin Fish and Wildlife (LE),46.9685,-120.4837,http://waconnect.paladinpanoramic.com/project/300/80557
Naneum-Coleman Fish Passage Projects,Active,14-1215,168865,2015-01-30T00:00:00,2017-03-31T00:00:00,Yakima Basin Fish and Wildlife (LE),46.9622,-120.4911,http://waconnect.paladinpanoramic.com/project/300/19390
"Naneum, Wilson, and Cherry Creek Assessment",Active,13-0008,254000,2014-01-01T00:00:00,2016-01-01T00:00:00,Yakima Basin Fish and Wildlife (LE),46.9983,-120.4664,http://waconnect.paladinpanoramic.com/project/300/18688
Narrows and Sequalitchew-Steilacoom Feeder Bluff Reconnection,Conceptual,12-Marine-09,10000000,0001-01-01T00:00:00,0001-01-01T00:00:00,Pierce County (LE),0,0,http://waconnect.paladinpanoramic.com/project/230/14855
Naselle Knotweed Control Project,Completed,07-1894,0,2008-03-03T00:00:00,2012-08-30T00:00:00,Pacific County Region (LE),46.3849,-123.7338,http://waconnect.paladinpanoramic.com/project/130/12788
Naselle River Basin Management Unit,Conceptual,Level 1,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Pacific County Region (LE),0,0,http://waconnect.paladinpanoramic.com/project/130/29677
Naselle River Reach Design  Project,Dormant,12-1708,200000,2013-02-15T00:00:00,2014-10-01T00:00:00,Pacific County Region (LE),0,0,http://waconnect.paladinpanoramic.com/project/130/18041
Nason Creek,Active,Level 2,937946,2006-01-11T00:00:00,2018-10-31T00:00:00,Upper Columbia (LE),0,0,http://waconnect.paladinpanoramic.com/project/290/14739
Nason Creek - Kahler Conceptual Design,Active,04-NAS-2014-02,148800,2014-01-01T00:00:00,2017-12-31T00:00:00,Upper Columbia (LE),47.76693633,-120.758813,http://waconnect.paladinpanoramic.com/project/290/7174
Native Growth Protection Easement encroachment- Issaquah &amp; Bear/Cottage,Proposed,I023/N014,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8092
Natural Resource Stewardship Program - Cowboy Camp Restoration,Completed,SKM,14063,2012-01-01T00:00:00,2015-12-30T00:00:00,Skagit Watershed Council (LE),48.5664,-121.9667,http://waconnect.paladinpanoramic.com/project/280/39822
Natural Yard Care Neighborhoods Program- Sammamish River,Proposed,N745,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8453
NE 116th and Avondale Place- armoring and vegetation,Conceptual,N215,0,0001-01-01T00:00:00,0001-01-01T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/4812
NE 52nd Place Culvert removal,Proposed,07-RSR-027,450000,2009-01-01T00:00:00,2015-12-31T00:00:00,Snohomish River Basin (LE),47.65424662,-122.006249,http://waconnect.paladinpanoramic.com/project/260/9700
NE Auburn Creek Rehabilitation LG-5,Proposed,09-LG-005,838000,2010-01-01T00:00:00,2010-12-31T00:00:00,Green/Duwamish Watershed - WRIA 9 (LE),0,0,http://waconnect.paladinpanoramic.com/project/250/8697
Neagle Stream Restoration,Completed,BYH2012-9,9000,2012-11-14T00:00:00,2013-11-30T00:00:00,West Sound Watersheds Council (LE),47.7569,-122.6377,http://waconnect.paladinpanoramic.com/project/210/18560
Near Shore Assessment WRIA 35,Conceptual,A35-00411,0,2010-01-19T00:00:00,2014-12-31T00:00:00,Snake River Salmon Recovery Board (LE),46.55950705,-118.1771545,http://waconnect.paladinpanoramic.com/project/320/15899
Nearshore,Conceptual,04-07,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/17090
Nearshore,Active,Planning(Nearshore),281195,2006-12-06T00:00:00,2009-08-12T00:00:00,North Olympic Peninsula LE for Salmon,0,0,http://waconnect.paladinpanoramic.com/project/180/18768
Nearshore,Active,02-02,799200,2006-02-01T00:00:00,2009-12-01T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/15791
Nearshore,Active,01-02,4118202,2005-05-01T00:00:00,2012-12-31T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/16239
Nearshore,Active,05-02,4850008,2008-05-30T00:00:00,2011-05-30T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/15787
Nearshore,Active,04-07,8895050,2008-05-31T00:00:00,2011-05-31T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/15784
Nearshore,Conceptual,03-02,250000,2008-05-30T00:00:00,2008-05-30T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/15783
Nearshore,Conceptual,03-02,75000,0001-01-01T00:00:00,0001-01-01T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/16242
Nearshore,Active,05-02,250000,2007-12-13T00:00:00,2010-04-30T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/15779
Nearshore - Restoration Sub-basin Stategy Group,Active,07-NR-L01,40598562,2005-06-01T00:00:00,2050-06-01T00:00:00,Snohomish River Basin (LE),0,0,http://waconnect.paladinpanoramic.com/project/260/1142
Nearshore and estuarine restoration through oyster introduction,Completed,09-NS-025,9740,2004-10-01T00:00:00,2009-06-30T00:00:00,Green/Duwamish Watershed - WRIA 9 (LE),47.39250178,-122.4326649,http://waconnect.paladinpanoramic.com/project/250/16992
Nearshore and Freshwater,Completed,03-03,0,2010-01-01T00:00:00,0001-01-01T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/17147
Nearshore and Freshwater,Active,03-03,0,2010-01-01T00:00:00,2010-01-02T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/16246
Nearshore and Freshwater,Conceptual,03-03,15000,2010-01-01T00:00:00,2010-01-02T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/17141
Nearshore and Freshwater,Conceptual,03-03,17500,0001-01-01T00:00:00,0001-01-01T00:00:00,Mason Conservation Dist (LE),0,0,http://waconnect.paladinpanoramic.com/project/160/16248
Nearshore Characterizations,Active,PA 01-01,127200,0001-01-01T00:00:00,0001-01-01T00:00:00,Hood Canal Coordinating Council (LE),0,0,http://waconnect.paladinpanoramic.com/project/170/14286
Nearshore Habitat Protection through Policy and Plan Review,Active,39,100000,2000-01-01T00:00:00,2018-12-31T00:00:00,San Juan County - WRIA2 (LE),0,0,http://waconnect.paladinpanoramic.com/project/190/6825
Nearshore Management Unit,Conceptual,Level 1,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Pacific County Region (LE),0,0,http://waconnect.paladinpanoramic.com/project/130/29680
Nearshore Management Unit,Conceptual,L1,0,0001-01-01T00:00:00,0001-01-01T00:00:00,Quinault Indian Nation (LE),0,0,http://waconnect.paladinpanoramic.com/project/110/29706
Nearshore Management Unit,Conceptual,L1,0,0001-01-01T00:00:00,0001-01-01T00:00:00,North Pacific Coast (LE),0,0,http://waconnect.paladinpanoramic.com/project/100/15677
Nearshore Projects,Active,06-NP-,0,1999-01-01T00:00:00,2015-01-01T00:00:00,WRIA 6 - Island County (LE),0,0,http://waconnect.paladinpanoramic.com/project/200/1274
Nearshore Protection Tier 2,Active,Nearshore Protection,28635738,2005-01-01T00:00:00,2012-01-01T00:00:00,Green/Duwamish Watershed - WRIA 9 (LE),0,0,http://waconnect.paladinpanoramic.com/project/250/13566
Nearshore Restoration and Protection,Active,11-NEARSHORE-L1,1675000,2000-01-01T00:00:00,2020-12-31T00:00:00,Nisqually River Salmon Recovery (LE),0,0,http://waconnect.paladinpanoramic.com/project/220/8513
Nearshore Restoration Project Effectiveness Monitoring,Conceptual,Monitoring-07,300000,2009-01-01T00:00:00,2011-12-31T00:00:00,Pierce County (LE),0,0,http://waconnect.paladinpanoramic.com/project/230/13040
Nearshore sediment,Proposed,M010,0,2005-07-01T00:00:00,2015-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8750
Nearshore sediment,Proposed,MNS,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/9121
Nearshore Sediment Nourishment Feasibility Study Along Railroad,Proposed,07-NR-008,1000000,2009-01-01T00:00:00,2012-12-31T00:00:00,Snohomish River Basin (LE),47.96107044,-122.2609102,http://waconnect.paladinpanoramic.com/project/260/12183
Nearshore Sediment Processes,Active,06-NP-05-,0,1999-01-01T00:00:00,2015-12-30T00:00:00,WRIA 6 - Island County (LE),0,0,http://waconnect.paladinpanoramic.com/project/200/2208
Nearshore Tier 1,Active,09-01-Nearshore,84441562.04,2005-01-01T00:00:00,2015-01-01T00:00:00,Green/Duwamish Watershed - WRIA 9 (LE),0,0,http://waconnect.paladinpanoramic.com/project/250/10250
Nearshore work windows- HPA input,Completed,40,0,2008-01-01T00:00:00,2013-12-31T00:00:00,San Juan County - WRIA2 (LE),0,0,http://waconnect.paladinpanoramic.com/project/190/6826
Nearshore: Tier 1,Proposed,MMSN,0,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8833
Nearshore: Tier 1,Active,MN-SL,20250000,2005-07-01T00:00:00,2056-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/7074
Nearshore: Tier 1,Active,MN-CL,1350000,2005-07-01T00:00:00,2055-12-31T00:00:00,WRIA 8 (LE),0,0,http://waconnect.paladinpanoramic.com/project/240/8793
